"","salmonovary_02","salmonovary_03","salmonovary_07","salmonovary_09","salmonovary_10","salmonovary_11","salmonovary_12","salmonovary_13","salmonovary_14","salmonovary_15","salmonovary_16","salmonovary_17","salmonovary_18","salmonovary_19","salmonovary_20","salmonovary_21","salmonovary_22","salmonovary_23","salmonovary_24","salmonovary_26","salmonovary_27","salmonovary_28"
"XP_020331038.1",-5.90123638118994,-5.31919002366747,-5.54170275774928,-5.44368336008249,-3.73909785297141,-3.49876668380271,-4.49691827253907,-3.77393145046121,-5.78419888384295,-4.73462069822348,-3.93975268809425,-4.03142281788098,-5.16720922991357,-4.89795666634803,-3.91629965528054,-5.33530453280292,-3.54378966212433,-5.46268224455716,-4.17362005919519,-4.12488833018009,-3.7068730659077,-3.7973713702568
"XP_020331080.1",-5.88139714880805,-6.2860539333309,-6.14313318728471,-6.71375329303619,-7.47287784379364,-7.6510867849815,-6.50435126757191,-7.93434552162494,-6.08533747995257,-6.32862042099365,-7.39765541906689,-7.03950864478207,-6.09529507343286,-6.18209785098249,-7.07190339238469,-6.05764245488687,-7.46870423765944,-5.90661866751555,-7.44408692085739,-7.09876585567666,-6.4313179349827,-7.9859122753608
"XP_020331085.2",-8.87436402675624,-8.7270734437963,-8.60281543414758,-8.55804762972776,-9.42025231477471,-9.07154145140826,-8.53587736248561,-8.5171028502543,-8.17177398804554,-8.68511609056493,-8.33940920111423,-8.21815970176736,-8.42033764174202,-8.22529608954096,-9.64835638846599,-8.86731241156292,-9.1967158895065,-8.57471504128142,-8.31903089985572,-8.06575462184857,-8.32343857434751,-8.78497236045104
"XP_020331107.1",-14.4948306000931,-14.7411086423104,-13.0384011651277,-14.9395463569831,-11.7706943379729,-11.7514429430295,-13.1785182235481,-15.5663046974656,-12.5344775686081,-13.6449154233554,-11.7941567920913,-11.9916757767713,-13.4637727452767,-13.2864712648206,-12.0497687882148,-13.043611107436,-13.0445357529212,-14.1495651098037,-12.078541841764,-13.075851049898,-14.2609555091232,-12.1897043918063
"XP_020331136.1",-17.9799494224762,-15.2648669501937,-19.1617237356054,NA,-15.4156755216086,-16.0167675217188,-15.5837255615381,-14.6786438989922,-17.5215018942051,-15.248843506368,-16.0318723164297,-15.8944426510863,-16.2687627780438,-16.0422986881345,-15.8844327067164,-16.4858503913702,-15.2413554203736,-17.4222427702566,-15.368957275816,-15.9481045501724,-14.995837139046,-16.6751851142281
"XP_020331153.1",-9.73276093064075,-9.67892321297859,-9.92258892527538,-10.0647096614584,-10.1213402666478,-10.2044750710837,-9.51761484795718,-9.93260520417214,-10.4010775579831,-9.73101470659404,-10.3204546725329,-10.1549807942784,-9.62746892501651,-9.83674665868149,-9.90954681948905,-9.6414642477592,-10.1421216736213,-10.0689662662239,-9.64309211845565,-9.65393174206699,-9.6974563567694,-10.4596232782327
"XP_020331178.2",-12.1232282095698,-12.1464811751094,-11.9496762487646,-13.0208764195695,-11.2858021646145,-11.4386991769391,-11.4917684460859,-11.1136697338775,-12.0372368557296,-11.1935176421072,-11.2415431643863,-11.805370620513,-12.2618803505076,-12.2073876270579,-11.7193493135356,-11.9489061448563,-11.0938189580852,-12.1606797456481,-11.3973057061353,-11.4847765105848,-11.1383063801822,-11.3022563229946
"XP_020331205.1",-9.6525975691526,-9.61316036857684,-9.82514835705932,-10.1094364667387,-8.47024208929253,-8.12551078330976,-9.18771353919214,-8.60453087424504,-9.16422460829233,-9.49686653579228,-8.58625786717444,-8.38296543067776,-9.24429853551833,-9.40630626665131,-8.48010321389761,-9.95759704478347,-7.94602205208374,-9.82482074868733,-8.28540890184312,-8.2697257463947,-8.10402562014513,-8.10414495544172
"XP_020331231.1",-19.4658965292037,-17.6885507388309,-19.0554954174417,-19.4405633585483,NA,NA,-18.2190472938579,-20.4531038751346,NA,-19.0219818452827,NA,-18.9135960442133,-19.6363310152362,-17.8989036091046,-18.4420698001393,-18.2006275199204,NA,NA,-20.4189375220165,-18.2392456540297,-18.7719411271191,-18.0064545034608
"XP_020331233.1",-10.0060391290279,-10.0563121023662,-10.1728918151819,-10.7630250233149,-9.94005204188691,-9.77731276278365,-10.2222035980268,-10.1291947143442,-10.3709320661626,-10.0931834687575,-9.90647474939578,-9.8435535928674,-10.2909881839019,-10.0721614648275,-9.7475676792192,-9.99325097826371,-9.94173230932227,-10.1354223174325,-10.0741416912216,-9.78489386640025,-9.90983767426933,-10.2710661025941
"XP_020331246.1",-5.14266339832864,-4.51785220179332,-5.97431721603445,-5.28574693483734,-4.26099895038072,-4.47997388855987,-4.72540450660744,-3.57624001159617,-4.76518071817696,-4.91931267761115,-4.46972877623311,-4.6448072242235,-4.93693084956333,-5.25397511081213,-4.45973223573433,-5.06740167800743,-4.3984351739964,-5.29001992257247,-4.71315497970716,-4.10825298852489,-4.26350229214723,-4.30035024342324
"XP_020331264.1",-7.59742353145833,-7.75668994755598,-7.84750703667914,-7.57187068568881,-7.35440679462699,-7.56750444252146,-7.51529361858593,-7.18358568520567,-7.86317326712284,-7.3840873002127,-7.29129471478296,-7.5030711008499,-7.66950984316169,-7.60871392297863,-7.30970201282919,-7.60801475972695,-7.59531345816867,-7.96329125857455,-7.21709084411447,-7.0750789478772,-7.29394250541343,-7.54551086350094
"XP_020331334.1",-14.096617769171,-14.4187640285512,-13.9389415358696,-14.5392552845742,-14.2824382839265,-14.2780124736055,-14.0505002439469,-14.3729824974268,-14.0694007108701,-14.0192773732908,-14.7511301061558,-14.185234981832,-14.1204340599125,-14.3061531626738,-13.7430357802093,-14.1042607308963,-13.4643517110236,-14.5983626359012,-14.1714124347839,-13.9059944858761,-14.4451851192149,-14.0735781020529
"XP_020331371.1",-11.4589418926104,-12.1364720577321,-11.5864591659258,-11.6512297505813,-11.9381135965816,-11.5179715545253,-11.6293820225876,-11.7119930363696,-11.8881837599104,-11.9217323416529,-11.7004964358274,-12.2509916403415,-12.0066243432812,-11.7785231259641,-11.9567800079812,-12.0029021829792,-11.6040344339079,-11.6160803523649,-11.7959085403567,-11.8231472490356,-11.5638958756627,-11.7071758459836
"XP_020331405.2",-14.8283958884358,-14.1796120182295,-14.4035896714847,-15.1352006817091,-13.0080520285784,-13.0719858704994,-15.1703692397746,-14.1869154253932,-14.872260902161,-14.0949533033787,-13.5049215194507,-12.9872291242977,-14.3828086360823,-14.998072381159,-14.1323274866225,-13.5986631231573,-13.7510321106825,-14.9211666760304,-13.6073205575411,-13.3596886486306,-11.781895607783,-14.7655766845662
"XP_020331411.2",NA,-17.9177117793735,-19.7811228762875,-19.8320917408253,-26.1733516109405,-18.0129333185122,NA,-16.3081925691348,-19.8200032991975,NA,NA,-18.6636177912049,-19.7702037414301,NA,-19.5386041329716,-20.1735425956846,-17.7347600017589,NA,-19.8603254972628,-18.811257151065,-18.8932047659281,-17.8954603201715
"XP_020331465.1",-16.9980950015017,-18.4902472141957,-16.0395422506051,-17.4215893308113,-16.589976920184,-16.1740269485137,-18.2810483752262,-17.7326352243699,-18.8548684779909,-18.8130334192901,-16.6216307478052,-16.5456847762418,-19.7993716992573,-17.3343605639498,-17.6440499159299,-15.3026344006159,-16.9843482338834,-18.910624374045,-23.5300264502874,-17.8692999859022,-18.7106891822936,-17.1393403800717
"XP_020331496.2",-9.17769724615962,-9.60253986163936,-8.33281435418561,-8.86937748118452,-9.35638599353718,-10.0636206781916,-8.57390885241979,-8.45004745988571,-8.61545513435196,-8.85228091607529,-8.95821028738658,-9.77087404915635,-9.06756470763378,-8.73477137343816,-9.27820480627923,-8.44412950817161,-9.25749870063747,-9.1517601744296,-9.41194621901622,-8.97720167824759,-9.68083265340096,-8.07638390769732
"XP_020331500.1",-5.92258447965541,-6.13978186182603,-6.01874690309829,-6.45363576163976,-6.16505120547281,-6.20493899617667,-6.06714103659755,-5.99486407590649,-6.18279142996239,-6.01269189980045,-6.07406421287286,-6.19196954143084,-6.25829575356569,-6.01118943612009,-6.13860275224496,-6.101528844268,-6.18933962449566,-6.37214236375715,-6.19656678736341,-6.36901805253843,-5.98204978336748,-6.30730091768656
"XP_020331504.1",-11.3638240297451,-10.7499876795778,-11.4691069235811,-11.4916621968563,-10.008767828663,-9.93749134296297,-10.5454196043843,-9.92764467382208,-11.4213469090679,-10.6315752193938,-10.1383059634795,-10.3226540402508,-11.0337340816966,-11.2628250444446,-10.1146599397682,-10.9494848636108,-9.62857223726705,-11.7749091719254,-9.98750284615496,-10.3459043179415,-9.92316699451797,-10.0138153124327
"XP_020331512.1",-6.49630840981269,-6.10391343613591,-6.85317095434166,-6.68953280141596,-6.55521015233999,-7.1004397309509,-6.76970345910652,-6.82160401802168,-6.54631592026244,-6.15045451454244,-7.0203871929584,-6.75961641253051,-6.37978487757416,-6.37543643896882,-7.05613666492631,-6.51925432905864,-7.5582025301901,-6.91476954045046,-6.4614847570343,-7.41756029221266,-6.59234066673801,-7.21199893762725
"XP_020331520.2",NA,-17.9522292869965,-18.5529121228809,NA,NA,NA,-17.9919279493874,-18.137191005658,NA,-19.5627959941076,-20.1757213916405,-19.5340812048337,NA,NA,-19.1451964738932,-18.0178471140945,-17.910498656017,-19.0964718095429,-17.716711943867,NA,-18.1343143835284,-17.0740396346042
"XP_020331535.1",-9.13020148869627,-8.83640289862949,-9.05851150147903,-9.26795720268698,-8.48607367601076,-8.30842627468593,-8.73699358434166,-8.51294758327333,-9.02545171853398,-8.81718986897837,-8.32559424608601,-8.57833591224539,-8.76637367447108,-8.89743284578751,-8.55982676911877,-8.91684838439462,-8.34983602129727,-9.05654385933846,-8.5121115597663,-8.19154866212149,-8.55849155761957,-8.32621256282114
"XP_020331564.2",-13.6701692662113,-13.6151552675735,-14.3124734027895,-13.1787127769321,-13.1474714074469,-13.6080263319022,-13.6713769413008,-13.1383345113023,-13.999134650166,-13.8558957153311,-13.5054720088367,-13.7348897997588,-13.5272328712178,-13.3844867116335,-13.4248554557927,-13.6623573011199,-13.728455471522,-14.6574022789002,-13.9020210382502,-14.1613186570963,-14.0776034577724,-13.5230763879842
"XP_020331587.1",-7.88878914877135,-8.04979942258774,-8.53903601719997,-8.49171026509568,-9.09351479590086,-9.0332034296379,-8.5204600649841,-8.69595069322456,-8.1809861074075,-8.43192195080512,-9.32843456169959,-8.7842782903241,-8.40411152782156,-8.67843076682983,-8.88056074421834,-8.38122170431563,-8.87617555746325,-8.84934062851615,-8.7597461062644,-8.45167476963076,-8.41092969177765,-9.39333945361741
"XP_020331589.1",NA,NA,-17.1320501558866,-16.7082688075748,-17.2020127086968,-16.0589355644032,-17.4293388212645,-16.0184559330281,-16.3803414885852,-15.8209780347342,NA,-15.8635884158831,-16.1645633676202,-18.4892674160709,-15.940341073297,-17.3639801638997,-14.7248197097016,-17.571109423828,-15.3270300792363,-17.0489132018667,-15.0375308785913,-16.1873457529825
"XP_020331614.2",-9.03169922789266,-9.51319396102271,-9.24305048707239,-9.531103146928,-9.91712633819817,-10.0655913298749,-9.50468905022987,-10.4962386067569,-8.93431890364372,-9.22806243302838,-9.80786215489154,-10.4032356340513,-9.1346905701163,-9.43740264295618,-10.1658219433022,-9.35143689337205,-10.2425292095179,-9.42707316357177,-9.79909227937045,-10.1558260031721,-10.0434982731837,-10.2639432622211
"XP_020331632.1",-16.0868330718456,-15.7138463268176,-15.7026404487755,-17.7127546264204,-16.6695068126424,-17.5493794624122,-17.060407516582,NA,-14.978968455338,-15.9489701543344,-16.4964293641168,-16.4280035392002,-15.120931005868,-15.4529918526443,-15.9153780628838,-16.2567180595382,-16.626971080874,-15.6177371945176,-16.8791668727749,-17.2441560593627,NA,-15.629964430431
"XP_020331635.1",-13.9236625070163,-14.7473366049576,-13.7760236376713,-14.6496527078915,-14.4546154222812,-14.4927023401472,-13.8047867864515,-15.0421489113633,-13.8486587993628,-14.0398297205858,-14.6785043302658,-14.7682634568598,-14.2894406307951,-14.2213339615875,-15.0060590132303,-14.207120758928,-14.7306605236812,-14.2248688598227,-14.8175599260202,-14.4946025458426,-14.6351746123461,-15.1583681534535
"XP_020331661.2",-6.63496131931143,-6.17576914044217,-6.2383008142471,-6.33300106885285,-4.42199970282856,-4.04443549225384,-5.23776161446763,-4.77484462436815,-6.43439643858367,-5.4505156599539,-4.50157921557689,-4.52442950310703,-5.83011785820878,-5.74292430360958,-4.6642065308821,-5.90412492441448,-4.07961887654512,-6.11013825464715,-4.65508169430299,-4.66717547032583,-4.4439844708373,-4.65380580694022
"XP_020331673.1",-12.993264064762,-12.8549840298922,-13.5141221852682,-14.3758233499134,-13.3500747305591,-13.3314164212359,-13.2771621842487,-12.6702876293904,-13.2207911976012,-13.0786025812579,-13.1637651152194,-13.7458013222962,-13.8203980892368,-13.9548569986304,-13.2657320996692,-13.3801022913029,-13.197665667112,-13.5819852136059,-13.2519886560843,-13.3375884961644,-13.2353060865626,-13.1708785413937
"XP_020331698.1",-11.5935108052764,-10.8750717508178,-12.1839321599402,-11.5668411162461,-11.6558848123151,-10.9739364181986,-11.5348898299362,-10.6848061280151,-12.1055255260936,-11.5009668793141,-11.631841539776,-11.1972300018039,-11.5201041511167,-11.4683270683832,-11.4197954716806,-11.6647545517135,-10.8958136587151,-12.1238318644849,-10.9684705285337,-11.161683581272,-10.7695580230211,-11.0944542801848
"XP_020331751.1",-11.3420404793434,-11.2731495237594,-11.5728926952041,-11.976507030614,-12.2554270933565,-12.9823410344086,-11.2363960724434,-12.664806871291,-10.8462458079217,-11.422206941441,-12.0010826662946,-11.8041791261834,-10.7921941970396,-10.6214448313484,-12.6221873396315,-11.4124495424378,-13.067192728235,-11.3499526716759,-11.7093389081607,-10.9296099794296,-11.636868856744,-12.5334400715201
"XP_020331757.2",-11.4092740792442,-11.6204517188721,-11.2118715895591,-11.7857664154269,-11.6133446976704,-11.1492271895066,-11.9195720874945,-11.6437452697383,-11.5283927734548,-11.8859716937151,-11.3857719888579,-11.1546991547023,-11.4160040692388,-11.8722847939934,-11.3731413239813,-11.4744645982558,-11.6564793068433,-11.6471456824724,-11.0242673507071,-11.4995072117272,-11.5317121210982,-11.3447193480167
"XP_020331771.1",-7.00483204827535,-6.21088999245039,-6.76051771013992,-5.10695141921616,-7.57450486169193,-7.25940026955769,-7.3869140715474,-6.95320705331542,-5.78168743097301,-6.63772581471663,-7.34642583705344,-6.90144702818345,-6.92026844658448,-7.0667669111998,-7.10317242367787,-6.41577134318309,-7.15585456952754,-6.97548884684447,-7.16333289572517,-7.00093008676571,-6.70671663128685,-6.81874916685976
"XP_020331825.1",-8.0719188254053,-8.30332646191034,-8.23354817805306,-8.33516685102131,-8.07506706859327,-8.14945329394675,-8.11947968283652,-8.31161569254194,-8.2337550273524,-7.90079970701775,-7.95855620253167,-8.1675417318757,-8.10013016179685,-8.01503511358336,-8.01306929858963,-8.05583407791269,-8.29609330291267,-8.14760042696676,-7.99481321968761,-8.29626553615659,-8.01930051660769,-8.24053595131813
"XP_020331830.1",-3.75721090545093,-5.67446761825466,-3.97569528072627,-4.90417518473399,-10.3644316146354,-10.5029352288696,-6.95128019350632,-11.406784892309,-3.41756758600403,-7.12739374947013,-10.11408958856,-10.5123071499328,-5.69466123505978,-6.29023387860366,-9.75801992341602,-5.71230552250144,-10.6398209820687,-4.67710341382536,-10.205449435699,-9.49482040603129,-11.2417927418598,-10.1663030087402
"XP_020331850.1",-11.2277691531865,-10.5877835377651,-15.7097321401469,-10.918895550564,-13.9064986942763,-13.8395046315394,-12.2613146557951,-12.5896717784418,-12.3123764654563,-13.1906875709811,-14.0497541703598,-13.2267198649451,-11.3790094794286,-13.4610235639636,-13.8550198931388,-12.6389971784126,-13.9110924563838,-13.9859290784938,-12.7414612767449,-12.505003823562,-12.6159575024585,-13.9492204053814
"XP_020331853.1",-7.10410779650165,-7.19116131822161,-6.95437212525217,-7.49855288879941,-7.35830341593054,-7.16595656459718,-7.0004386849607,-7.31468852256765,-7.24490648866149,-6.83391367319936,-7.37378803946768,-7.05545433019326,-7.00876882344758,-6.96243074974205,-7.23703655142039,-7.21320651406152,-7.42045575541196,-7.3503689592053,-7.20229451214186,-6.90057535720374,-7.1259401773461,-7.40355580240338
"XP_020331854.1",-12.4701167597652,-10.6511312459224,-13.0057976582887,-10.9467728096467,-10.303834298496,-9.81306757313788,-10.7056803850617,-9.62012411043074,-12.1099751708517,-11.5242382719377,-10.5425944854948,-10.8762733055487,-12.2184892869087,-12.0608730388822,-10.1273287043955,-12.0088387255372,-10.1533673312722,-12.6221883705487,-10.7328095952609,-9.99649036663419,-10.1383880090521,-9.97428113380116
"XP_020331862.2",-12.7175246017155,-14.3799139669964,-11.800969555007,-13.6876230398121,-12.5021951371727,-12.8766226852705,-12.435651970855,-12.3259327283452,-12.5993026646109,-12.299528591404,-12.1173872567075,-12.9810488503759,-12.4859394030458,-11.9587605703243,-12.8208213495031,-12.0089321149645,-12.1803424422165,-12.2160624015477,-12.3719397724399,-13.6614231857257,-12.90559641673,-11.9783461759106
